user_id,QoS_bandwidth,QoS_delay,QoS_jitter,QoA_VLCresolution,QoA_BUFFERINGtime,V_content,V_complexity-class,QoD_model,QoU_sex,QoU_age,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS,QoA_VLCbitrate
148,1536,0.341,0.044,360,3460,2,2,3,1,38,3,5,4,4,4,172
103,1024,0.497,0.045,360,3464,1,0,2,1,19,4,5,4,3,5,393
117,2560,0.489,0.082,360,3465,2,2,8,0,29,4,5,4,4,4,615
146,3584,0.411,0.032,240,3466,2,2,3,1,49,5,5,5,5,5,50
119,1536,0.407,0.063,360,3470,1,0,5,1,30,4,5,4,4,4,1053
87,3584,0.435,0.071,360,3470,1,0,1,1,28,4,4,4,4,4,390
179,1024,0.292,0.047,360,3480,1,0,2,1,26,4,5,2,4,2,196
39,3584,0.514,0.068,360,3480,1,0,2,1,20,4,5,4,5,4,965
7,3584,0.502,0.058,360,3482,1,0,2,0,28,3,5,5,5,5,833
107,3072,0.379,0.058,360,3486,1,0,5,1,26,2,5,3,3,3,554
140,3072,0.379,0.058,360,3488,1,0,5,1,40,5,5,3,5,3,68
130,3584,0.322,0.055,360,3491,1,0,5,1,29,5,5,5,5,5,441
81,4096,0.346,0.096,360,3495,1,0,2,1,18,3,5,4,4,4,997
121,3584,0.319,0.05,360,3496,1,0,5,1,30,4,5,4,4,4,1053
98,4096,0.39,0.059,240,3500,1,0,3,1,19,3,3,2,2,2,116
166,4096,0.465,0.032,360,3513,1,0,8,0,30,4,5,4,4,4,989
18,2048,0.39,0.059,360,3514,1,0,2,1,33,5,5,4,5,4,661
121,4096,0.376,0.046,360,3516,1,0,5,1,30,4,5,4,4,4,205
155,4096,0.465,0.071,360,3521,1,0,8,0,33,3,5,4,3,4,195
61,4096,0.477,0.05,360,3526,1,0,5,1,27,3,5,5,5,5,186
88,4096,0.344,0.049,360,3530,1,0,1,1,24,4,5,4,4,4,425
34,4096,0.496,0.116,360,3531,1,0,4,1,26,3,5,4,4,4,817
11,3584,0.33,0.027,360,3534,1,0,2,1,27,2,4,3,4,3,554
53,3072,0.487,0.042,360,3543,1,0,6,1,24,4,5,3,3,3,467
138,3584,0.392,0.045,360,3544,1,0,3,1,26,2,5,4,5,4,228
140,4096,0.455,0.033,360,3554,1,0,5,1,40,5,5,5,5,5,195
171,4608,0.495,0.043,360,3558,1,0,4,1,42,4,4,3,4,3,614
65,4096,0.465,0.071,360,3567,1,0,3,1,26,5,4,4,2,4,561
167,4096,0.455,0.033,360,3576,1,0,9,0,30,4,5,4,4,4,565
136,3584,0.333,0.034,360,3576,1,0,4,1,31,5,5,5,5,5,921
142,4096,0.292,0.047,360,3579,2,2,5,1,36,5,5,3,5,4,92
91,3584,0.312,0.049,360,3591,1,0,1,1,21,3,5,4,4,4,996
117,4096,0.444,0.049,360,3593,1,0,5,0,29,4,5,3,4,3,394
132,4096,0.477,0.05,360,3595,1,0,5,1,30,3,5,5,5,5,1052
125,4608,0.435,0.049,360,3596,1,0,5,1,30,4,5,4,4,4,912
176,3584,0.377,0.056,360,3596,2,2,9,1,40,4,5,5,4,4,819
156,3584,0.322,0.055,360,3598,2,2,7,0,55,3,5,3,4,4,315
126,4096,0.334,0.065,360,3605,2,2,5,1,19,4,5,5,5,5,455
17,2048,0.339,0.035,360,3610,2,2,3,1,39,3,3,3,3,3,1213
98,1536,0.301,0.037,360,3610,1,0,3,1,19,4,4,3,2,3,909
8,2048,0.438,0.04,360,3621,2,2,6,1,23,3,5,5,5,5,1150
86,2048,0.408,0.033,360,3631,2,2,5,1,25,3,4,3,3,3,571
125,4096,0.496,0.116,360,3631,1,0,5,1,30,4,5,4,4,4,571
131,4096,0.307,0.049,360,3631,2,2,5,1,27,3,5,3,3,3,542
118,2048,0.48,0.074,360,3637,2,2,5,1,35,4,5,4,4,4,788
109,2048,0.469,0.066,360,3646,2,2,2,0,14,3,5,3,3,3,607
176,1536,0.37,0.035,360,3648,2,2,8,1,40,4,5,3,4,4,565
170,4608,0.328,0.039,240,3651,2,2,4,1,29,4,5,4,4,4,55
8,1536,0.303,0.065,360,3653,1,0,6,1,23,3,4,3,4,4,413
174,3584,0.33,0.052,360,3653,2,2,9,1,50,4,5,4,3,4,565
145,2048,0.505,0.051,360,3654,2,2,3,1,25,4,5,4,5,5,116
162,2048,0.303,0.065,360,3659,2,2,1,0,50,2,4,2,3,2,74
147,2048,0.416,0.07,360,3661,2,2,3,1,28,4,4,4,4,4,660
145,2048,0.305,0.061,360,3664,2,2,3,1,25,5,4,4,4,4,91
119,4096,0.407,0.063,360,3665,2,2,5,1,30,4,5,4,4,4,409
101,1536,0.534,0.053,360,3669,2,2,2,0,32,3,3,2,2,3,424
176,4608,0.495,0.043,360,3670,1,0,9,1,40,4,5,4,4,4,327
129,4608,0.344,0.049,240,3676,2,2,5,1,30,3,5,5,5,5,115
9,4608,0.39,0.059,360,3681,2,2,2,1,27,3,5,5,5,4,1114
112,1024,0.328,0.052,360,3683,2,2,5,1,39,4,5,3,3,3,365
132,4096,0.465,0.032,360,3684,1,0,5,1,30,2,5,4,4,4,235
149,4096,0.435,0.049,360,3688,2,2,3,1,33,3,5,2,3,4,205
25,1024,0.308,0.055,360,3693,2,2,2,0,28,3,5,3,3,3,483
2,2048,0.449,0.047,360,3696,2,2,2,1,28,4,4,5,4,4,607
117,1024,0.3,0.039,360,3698,1,0,5,0,29,4,5,4,4,4,224
133,1536,0.436,0.046,360,3701,1,0,5,1,31,4,5,3,4,4,392
122,2048,0.497,0.045,360,3716,1,0,5,1,32,4,5,4,4,4,1053
167,2048,0.415,0.054,360,3724,1,0,2,0,30,2,5,4,4,4,1204
6,2048,0.477,0.057,360,3725,1,0,1,0,26,3,5,3,4,4,821
127,1024,0.323,0.037,360,3731,1,0,5,1,23,4,5,4,4,4,224
152,2048,0.292,0.037,360,3739,1,0,1,0,29,4,5,3,3,3,282
142,2048,0.481,0.041,360,3764,1,0,5,1,36,4,5,4,5,4,26
117,1024,0.482,0.082,360,3766,1,0,5,0,29,4,5,3,4,4,475
61,1024,0.305,0.047,360,3768,1,0,5,1,27,4,4,4,5,4,415
81,1536,0.371,0.08,360,3769,1,0,2,1,18,4,5,4,4,4,948
167,1536,0.494,0.067,360,3778,1,0,4,0,30,4,5,4,4,4,469
64,2048,0.487,0.062,360,3779,1,0,2,1,26,3,4,3,4,3,901
112,2048,0.326,0.061,360,3781,1,0,5,1,39,3,5,3,4,3,1051
123,2048,0.328,0.039,360,3784,2,2,5,1,24,4,5,4,4,4,543
63,2048,0.379,0.073,360,3787,1,0,5,1,27,5,5,5,5,5,246
73,2048,0.307,0.049,360,3791,1,0,6,1,18,5,5,4,4,4,432
8,2048,0.421,0.058,360,3794,2,2,6,1,23,2,3,2,2,2,662
132,2048,0.399,0.07,360,3799,1,0,5,1,30,4,5,5,4,5,413
78,2048,0.427,0.046,360,3801,1,0,2,1,19,4,4,4,4,4,1339
163,2048,0.328,0.036,360,3802,1,0,1,1,22,2,4,2,3,2,281
143,1536,0.436,0.046,360,3803,1,0,7,1,47,4,5,3,5,3,49
67,2048,0.33,0.052,240,3810,1,0,2,1,26,5,5,5,5,5,176
64,1536,0.458,0.078,360,3811,2,2,5,1,26,4,5,4,4,4,659
124,2048,0.316,0.052,360,3814,1,0,5,1,30,4,5,4,4,4,314
163,1536,0.414,0.068,360,3831,2,2,1,1,22,4,5,2,4,2,81
174,2048,0.304,0.039,360,3845,2,2,9,1,50,4,5,4,4,4,413
50,2048,0.489,0.082,360,3850,1,0,4,1,25,4,5,4,5,4,332
121,1536,0.377,0.063,360,3860,1,0,5,1,30,4,5,4,4,4,424
118,1536,0.393,0.054,360,3864,1,0,5,1,35,4,5,4,4,4,381
128,2048,0.48,0.048,360,3864,1,0,5,1,27,3,4,4,4,4,413
130,1536,0.347,0.036,360,3869,1,0,5,1,29,4,5,4,4,4,658
136,2048,0.505,0.051,360,3870,1,0,4,1,31,4,5,5,5,4,2204
131,1024,0.341,0.044,360,3871,1,0,5,1,27,4,5,4,4,5,517
119,1024,0.433,0.038,360,3885,1,0,5,1,30,4,5,4,4,4,1340
104,2048,0.334,0.028,360,3886,1,0,2,1,19,5,5,3,5,4,415
149,1536,0.48,0.065,360,3887,1,0,3,1,33,4,5,4,3,4,777
139,1024,0.429,0.037,360,3888,1,0,5,1,39,4,5,4,4,4,183
73,2048,0.33,0.027,360,3889,1,0,6,1,18,4,5,5,5,5,949
172,1536,0.488,0.077,360,3904,1,0,2,1,28,4,5,4,4,4,400
140,2048,0.412,0.048,360,3907,1,0,5,1,40,4,5,4,5,4,116
25,2048,0.438,0.044,360,3907,1,0,2,0,28,4,4,4,2,4,398
140,2560,0.486,0.078,360,3913,1,0,5,1,40,5,5,5,5,5,1248
174,2048,0.408,0.033,360,3919,1,0,9,1,50,4,5,4,4,4,526
120,2048,0.477,0.05,360,3920,2,2,5,1,29,4,5,4,4,5,777
123,2048,0.313,0.072,360,3927,2,2,5,1,24,4,5,4,4,4,922
105,1024,0.3,0.039,360,3931,2,2,5,1,43,2,5,3,3,4,300
33,1024,0.531,0.076,360,3934,2,2,3,1,26,3,5,4,4,4,608
178,1536,0.436,0.046,240,3935,2,2,2,1,23,4,5,4,4,4,55
141,2048,0.341,0.033,360,3965,2,2,2,1,24,4,5,4,5,4,86
128,3072,0.496,0.116,360,3966,2,2,5,1,27,3,3,3,4,3,693
5,2048,0.377,0.056,360,3976,2,2,3,1,24,4,5,3,4,3,774
119,1024,0.305,0.047,360,3990,2,2,5,1,30,4,5,4,4,4,1105
127,1536,0.418,0.039,360,3993,2,2,5,1,23,5,5,5,5,5,409
173,2048,0.3,0.033,360,3996,2,2,2,1,31,4,5,3,4,4,685
159,2048,0.39,0.051,360,4006,2,2,5,1,55,4,5,5,5,5,426
107,2048,0.332,0.032,360,4011,2,2,5,1,26,2,2,3,2,2,731
117,1024,0.308,0.055,360,4013,2,2,8,0,29,4,5,4,4,4,424
147,2560,0.48,0.073,360,4016,1,0,7,1,28,3,5,4,4,4,573
173,3584,0.334,0.065,360,4019,1,0,2,1,31,4,5,4,4,4,236
124,3072,0.284,0.032,360,4025,1,0,5,1,30,4,4,4,4,4,438
37,2560,0.386,0.052,360,4025,1,0,3,1,21,2,5,3,4,3,1339
126,2048,0.403,0.06,360,4043,1,0,5,1,19,4,4,4,4,4,825
178,1024,0.377,0.063,360,4050,1,0,2,1,23,4,5,4,4,4,218
124,2048,0.439,0.072,360,4055,1,0,5,1,30,4,5,4,4,4,954
106,3072,0.274,0.039,360,4063,2,2,5,1,53,2,5,3,3,3,333
147,3072,0.454,0.051,360,4063,1,0,3,1,28,4,5,4,1,4,3918
128,2048,0.302,0.046,360,4071,1,0,5,1,27,3,4,4,4,5,703
176,3072,0.435,0.049,360,4071,2,2,9,1,40,4,5,4,4,4,413
68,3584,0.348,0.043,360,4076,1,0,2,1,25,2,5,4,3,4,648
178,2048,0.349,0.068,360,4081,1,0,2,1,23,4,5,4,4,4,246
66,3072,0.499,0.018,360,4083,2,2,3,0,23,5,5,5,5,5,945
52,1024,0.403,0.06,360,4097,2,2,5,1,26,3,5,4,4,4,684
117,3072,0.318,0.027,360,4112,1,0,5,0,29,4,5,4,4,4,708
117,3072,0.318,0.027,360,4112,2,2,5,0,29,4,5,4,4,4,335
67,3584,0.333,0.034,360,4115,1,0,2,1,26,5,5,4,4,5,295
133,1024,0.407,0.061,360,4130,1,0,5,1,31,4,5,5,5,5,1342
118,1024,0.487,0.036,360,4136,1,0,5,1,35,4,5,4,4,4,658
138,1536,0.527,0.056,360,4137,1,0,8,1,26,5,5,5,5,5,1254
141,1536,0.285,0.054,240,4142,1,0,2,1,24,5,5,5,5,5,49
121,1024,0.274,0.039,360,4147,2,2,5,1,30,4,5,4,4,4,552
75,3072,0.411,0.032,360,4147,1,0,3,1,17,3,4,2,4,2,424
10,3584,0.319,0.05,360,4150,1,0,3,0,25,2,5,3,4,3,425
142,3072,0.444,0.049,360,4162,1,0,5,1,36,4,5,5,5,5,552
146,3072,0.309,0.03,360,4164,2,2,3,1,49,3,4,3,4,3,75
172,1536,0.386,0.052,360,4166,1,0,2,1,28,3,5,5,4,4,819
52,1536,0.285,0.054,240,4171,2,2,5,1,26,4,5,3,4,3,115
121,1536,0.45,0.033,360,4174,1,0,5,1,30,4,5,4,4,5,224
57,1024,0.465,0.08,360,4175,1,0,2,1,31,4,5,4,4,4,921
121,1024,0.411,0.032,360,4180,1,0,5,1,30,4,5,4,4,4,301
165,1024,0.483,0.034,360,4184,1,0,8,1,48,3,5,4,3,4,391
134,1024,0.48,0.073,360,4184,2,2,5,1,26,4,5,5,5,5,898
21,1024,0.48,0.054,360,4185,2,2,3,0,27,5,5,5,5,5,1339
116,1536,0.433,0.032,360,4197,1,0,5,1,22,4,4,3,4,3,630
96,1536,0.481,0.041,360,4207,1,0,6,1,23,3,3,4,3,3,709
154,1536,0.483,0.064,360,4212,2,2,2,0,30,3,5,1,2,2,137
172,1024,0.309,0.03,360,4223,2,2,4,1,28,4,5,4,4,4,392
15,1536,0.456,0.042,360,4225,2,2,2,1,24,3,4,4,3,3,1115
122,3072,0.421,0.058,360,4226,1,0,5,1,32,4,5,4,4,4,327
161,3584,0.289,0.037,360,4259,1,0,1,0,45,2,5,2,3,2,64
110,1536,0.354,0.065,360,4266,2,2,5,1,20,4,4,3,5,4,660
83,1024,0.328,0.049,360,4266,2,2,2,1,30,3,5,4,4,4,1339
125,1024,0.454,0.051,360,4290,2,2,5,1,30,4,5,4,4,4,1201
110,1024,0.435,0.071,360,4299,2,2,3,1,20,4,5,4,4,4,425
64,1536,0.393,0.026,360,4301,2,2,2,1,26,4,4,3,4,3,683
121,1536,0.324,0.032,360,4323,2,2,5,1,30,4,5,4,4,4,1219
105,1024,0.487,0.062,360,4341,1,0,5,1,43,1,5,4,3,3,610
141,1536,0.37,0.035,360,4347,2,2,2,1,24,4,5,3,5,4,60
140,1536,0.47,0.084,240,4353,2,2,5,1,40,4,5,4,5,4,116
179,1536,0.433,0.032,360,4357,1,0,2,1,26,4,5,4,4,4,530
66,1536,0.304,0.043,360,4367,1,0,3,0,23,3,4,4,4,4,1107
96,1536,0.497,0.084,360,4381,1,0,6,1,23,4,4,3,2,4,581
131,1536,0.477,0.057,360,4385,1,0,5,1,27,5,5,5,5,5,660
104,1536,0.363,0.063,360,4386,1,0,5,0,21,4,5,4,4,4,744
120,1024,0.303,0.043,360,4391,1,0,5,1,29,4,5,4,4,4,425
126,1536,0.289,0.037,360,4393,1,0,5,1,19,4,5,4,4,5,870
177,3072,0.408,0.033,360,4418,1,0,9,1,17,4,5,4,4,4,381
105,3584,0.502,0.058,360,4421,1,0,5,1,43,2,5,4,4,4,1045
174,3072,0.407,0.063,360,4452,1,0,9,1,50,3,5,3,3,4,606
127,3072,0.377,0.056,360,4457,1,0,5,1,23,4,5,4,4,4,773
138,1536,0.461,0.041,360,4459,1,0,8,1,26,4,5,3,4,3,87
134,1536,0.393,0.055,360,4462,2,2,5,1,26,4,5,3,4,3,98
175,1536,0.357,0.065,360,4465,2,2,5,1,52,4,5,4,4,4,393
128,1024,0.435,0.069,360,4467,1,0,5,1,27,3,5,5,5,5,731
123,1024,0.454,0.08,360,4471,1,0,5,1,24,4,5,4,4,4,776
150,1024,0.426,0.047,360,4473,1,0,5,1,55,3,5,3,4,4,479
126,1536,0.494,0.124,360,4488,1,0,5,1,19,4,5,4,4,4,1142
117,1024,0.424,0.068,360,4526,1,0,5,0,29,4,5,4,4,4,1045
174,2048,0.502,0.033,360,4539,1,0,9,1,50,4,5,4,4,4,1214
18,1024,0.472,0.085,360,4540,1,0,2,1,33,2,5,5,5,4,566
16,3072,0.48,0.074,360,4554,1,0,2,1,27,3,4,4,4,4,954
166,2560,0.316,0.052,360,4560,1,0,8,0,30,4,5,3,4,3,424
133,3072,0.523,0.054,360,4567,1,0,2,1,31,4,5,4,4,4,254
128,3072,0.341,0.033,360,4573,1,0,5,1,27,4,4,4,4,4,1222
86,3584,0.324,0.032,360,4583,1,0,5,1,25,3,4,3,4,4,550
174,3072,0.425,0.029,360,4598,1,0,9,1,50,4,5,4,4,4,538
83,3072,0.477,0.057,360,4599,1,0,2,1,30,3,4,3,4,3,835
46,3072,0.264,0.039,360,4619,1,0,2,1,25,4,5,5,4,5,483
133,2560,0.411,0.038,360,4622,1,0,5,1,31,4,5,5,5,5,921
122,1024,0.494,0.067,360,4646,2,2,5,1,32,4,5,4,4,4,379
159,1536,0.439,0.036,360,4648,1,0,5,1,55,3,5,4,4,4,3653
158,1024,0.325,0.039,360,4680,2,2,2,1,40,3,5,4,3,4,224
125,1024,0.285,0.046,360,4682,1,0,5,1,30,4,5,4,4,4,605
126,1024,0.333,0.034,360,4689,2,2,5,1,19,4,5,4,4,5,424
102,3072,0.49,0.054,360,4697,1,0,5,1,19,2,4,2,2,2,182
97,3072,0.449,0.047,360,4711,2,2,4,1,19,3,5,4,4,4,835
131,2048,0.303,0.048,360,4730,2,2,5,1,27,2,5,4,4,4,562
124,3584,0.425,0.029,360,4736,2,2,5,1,30,4,5,4,4,4,1053
58,2560,0.47,0.084,360,4736,1,0,3,1,44,4,4,3,4,4,834
173,3584,0.502,0.058,360,4738,1,0,2,1,31,4,5,4,4,4,366
127,1536,0.357,0.065,360,4739,1,0,5,1,23,5,4,3,3,3,301
110,3584,0.344,0.049,360,4773,1,0,8,1,20,3,4,3,3,3,901
87,3072,0.447,0.056,360,4810,2,2,1,1,28,4,5,4,2,4,413
121,3072,0.273,0.023,360,4812,2,2,5,1,30,4,5,4,4,4,943
131,3072,0.292,0.037,360,4812,1,0,5,1,27,4,5,5,5,5,901
118,3584,0.425,0.029,360,4813,1,0,5,1,35,4,5,4,4,4,565
102,2560,0.305,0.061,360,4820,2,2,2,1,19,4,5,3,4,3,692
1,3072,0.376,0.046,360,4822,1,0,1,1,22,4,5,4,4,4,607
146,3072,0.487,0.042,360,4826,2,2,3,1,49,3,5,4,3,4,655
131,3072,0.379,0.073,360,4827,2,2,5,1,27,4,5,5,5,5,224
131,2560,0.516,0.064,360,4830,2,2,5,1,27,4,5,5,5,5,661
164,3584,0.465,0.071,360,4835,1,0,7,1,30,4,5,4,4,4,425
65,3072,0.304,0.039,360,4870,1,0,2,1,26,4,4,4,4,4,1228
131,3072,0.462,0.043,360,4871,1,0,5,1,27,4,5,4,4,4,1338
94,3072,0.424,0.046,360,4889,2,2,4,1,26,4,4,4,4,4,393
26,3072,0.319,0.05,360,4892,1,0,2,1,33,2,4,4,4,2,448
149,1024,0.349,0.068,360,4894,1,0,5,1,33,4,5,4,4,4,921
130,3072,0.328,0.052,360,4914,2,2,5,1,29,4,5,4,4,4,302
131,1024,0.36,0.043,360,4931,1,0,5,1,27,3,5,5,5,5,301
52,1024,0.435,0.071,360,4938,1,0,4,1,26,4,5,4,4,4,301
126,1024,0.403,0.033,360,4945,1,0,5,1,19,4,5,4,4,4,659
111,1024,0.499,0.018,360,4945,2,2,2,1,25,4,5,3,4,3,333
140,1024,0.472,0.034,360,4950,1,0,5,1,40,4,5,4,5,4,91
172,1024,0.334,0.028,360,4976,1,0,4,1,28,4,5,3,4,4,659
110,1024,0.348,0.043,360,4988,1,0,3,1,20,4,5,4,5,4,1222
53,1536,0.289,0.037,360,4995,1,0,6,1,24,4,5,5,5,5,1335
86,1536,0.439,0.036,360,5027,2,2,5,1,25,4,4,4,3,3,922
161,1536,0.486,0.078,360,5034,1,0,1,0,45,2,5,2,3,2,137
27,1536,0.354,0.065,360,5050,2,2,2,1,27,3,5,4,3,4,819
132,1024,0.48,0.065,360,5065,2,2,5,1,30,4,5,4,4,4,551
163,1536,0.395,0.07,360,5070,1,0,1,1,22,4,5,4,4,4,241
167,1536,0.432,0.046,360,5090,1,0,9,0,30,3,5,3,3,3,834
122,1536,0.483,0.064,360,5157,1,0,5,1,32,4,5,4,4,4,553
174,2048,0.45,0.033,360,5216,1,0,9,1,50,4,5,4,3,4,816
161,1536,0.487,0.036,360,5220,1,0,1,0,45,3,5,2,3,2,204
129,2048,0.31,0.048,360,5226,1,0,5,1,30,4,5,4,4,4,360
167,2048,0.304,0.043,360,5233,1,0,4,0,30,3,3,4,4,3,439
28,1024,0.41,0.053,360,5267,1,0,3,0,28,2,4,4,1,3,792
169,2048,0.332,0.032,360,5268,1,0,4,1,45,3,5,4,4,4,399
65,2048,0.487,0.042,360,5298,1,0,3,1,26,4,5,4,4,4,547
172,2048,0.324,0.041,360,5327,1,0,4,1,28,4,5,4,4,4,731
1,2048,0.403,0.06,360,5354,1,0,1,1,22,4,5,3,1,3,963
130,2048,0.487,0.062,360,5365,1,0,5,1,29,4,5,4,4,4,467
86,2048,0.48,0.048,360,5432,1,0,5,1,25,3,5,4,3,4,540
170,2048,0.407,0.061,240,5443,1,0,4,1,29,3,5,3,4,4,116
101,2048,0.334,0.028,360,5459,1,0,3,0,32,3,5,3,5,4,608
26,2048,0.435,0.093,360,5482,1,0,2,1,33,2,5,3,4,3,334
60,2048,0.386,0.052,360,5500,1,0,6,1,38,3,5,4,4,4,545
168,3072,0.454,0.051,360,5503,1,0,4,1,27,3,5,4,4,4,412
130,2048,0.335,0.036,360,5531,1,0,5,1,29,3,5,5,5,5,1051
133,1024,0.393,0.026,360,5571,1,0,2,1,31,4,5,4,4,4,720
127,2048,0.444,0.084,360,5572,1,0,5,1,23,3,4,3,3,3,1338
174,3072,0.324,0.032,360,5579,1,0,9,1,50,4,5,4,5,4,901
97,1024,0.426,0.049,360,5649,1,0,4,1,19,3,5,4,5,4,495
125,2560,0.302,0.054,360,5681,1,0,5,1,30,4,5,4,4,4,1339
38,2560,0.415,0.054,360,5744,1,0,2,0,19,3,5,4,4,4,1104
138,2048,0.489,0.072,360,5764,1,0,3,1,26,5,5,5,5,5,424
162,3072,0.273,0.023,360,5773,1,0,1,0,50,3,5,2,4,2,86
128,2048,0.304,0.043,360,5777,1,0,5,1,27,4,4,4,4,4,614
174,3584,0.49,0.054,360,5863,2,2,9,1,50,3,5,3,4,4,550
144,1024,0.286,0.048,360,5881,1,0,8,1,41,5,5,5,5,5,3785
159,3584,0.439,0.036,360,5901,1,0,5,1,55,3,4,4,4,4,409
88,2560,0.395,0.07,360,5914,1,0,4,1,24,4,5,4,3,4,834
101,3584,0.358,0.045,360,5939,1,0,2,0,32,4,4,2,3,3,408
179,3072,0.424,0.05,360,5947,1,0,2,1,26,4,5,3,4,4,556
128,3584,0.307,0.049,360,5967,1,0,5,1,27,3,5,4,4,4,302
86,3072,0.447,0.056,360,5974,1,0,5,1,25,3,5,4,3,4,992
124,3072,0.334,0.065,360,5975,1,0,5,1,30,4,5,4,4,4,658
169,3584,0.285,0.054,360,6008,1,0,4,1,45,4,5,5,5,5,360
36,4096,0.328,0.039,360,6023,1,0,6,1,38,3,5,3,4,3,333
40,4608,0.444,0.049,360,6028,2,2,3,1,21,4,5,4,4,4,518
88,3584,0.379,0.073,360,6034,2,2,4,1,24,5,4,5,4,4,472
31,4096,0.455,0.033,360,6051,1,0,2,1,25,2,5,4,4,3,552
86,1536,0.48,0.065,360,6070,1,0,5,1,25,3,4,4,4,3,608
1,3072,0.358,0.045,360,6099,1,0,1,1,22,4,3,3,3,3,776
6,1024,0.295,0.047,360,6112,2,2,1,0,26,2,5,5,5,5,657
66,1536,0.393,0.054,360,6152,1,0,3,0,23,4,4,4,4,4,366
166,1536,0.395,0.07,360,6177,2,2,8,0,30,4,5,4,4,4,819
177,3072,0.33,0.052,360,6209,1,0,9,1,17,4,5,5,5,4,337
127,1024,0.394,0.045,360,6238,1,0,5,1,23,5,5,5,5,5,551
181,3072,0.49,0.054,360,6247,1,0,3,1,19,4,5,4,4,4,315
174,3072,0.465,0.032,360,6249,1,0,9,1,50,3,5,3,4,4,360
121,3072,0.456,0.042,360,6327,2,2,5,1,30,4,5,4,4,4,657
114,3584,0.495,0.043,360,6381,1,0,5,1,54,4,5,4,5,4,235
95,1536,0.502,0.063,360,6403,2,2,5,1,19,4,3,4,4,3,474
87,3072,0.346,0.096,360,6412,2,2,4,1,28,4,5,5,4,5,332
108,1536,0.341,0.044,360,6425,2,2,8,1,52,2,5,3,3,3,301
114,1024,0.497,0.045,360,6434,1,0,5,1,54,3,5,4,4,4,736
14,2560,0.489,0.082,360,6473,2,2,2,1,28,2,4,4,4,3,368
95,3584,0.411,0.032,360,6489,2,2,5,1,19,4,4,4,3,4,835
10,1536,0.407,0.063,360,6596,1,0,2,0,25,3,5,4,4,3,1340
119,3584,0.435,0.071,360,6639,1,0,5,1,30,4,5,4,4,4,606
178,1024,0.292,0.047,360,6645,1,0,2,1,23,4,5,4,4,4,1340
20,3584,0.514,0.068,360,6648,1,0,2,1,29,3,3,3,3,4,218
40,3584,0.502,0.058,360,6671,1,0,2,1,21,2,5,4,4,3,543
169,3072,0.379,0.058,360,6714,1,0,4,1,45,3,4,4,4,4,224
44,3072,0.379,0.058,360,6750,1,0,2,1,22,3,4,4,4,3,783
160,3584,0.322,0.055,360,6762,1,0,1,1,55,4,3,3,4,3,392
126,4096,0.346,0.096,360,6861,1,0,5,1,19,4,4,4,4,4,690
53,3584,0.319,0.05,240,6900,1,0,5,1,24,4,5,5,5,5,177
172,4096,0.39,0.059,360,6915,1,0,2,1,28,4,4,4,4,3,460
155,4096,0.465,0.032,360,6923,1,0,8,0,33,2,5,3,3,3,151
158,2048,0.39,0.059,360,6990,1,0,2,1,40,1,5,4,4,4,606
152,4096,0.376,0.046,360,6998,1,0,7,0,29,3,5,2,2,2,86
162,4096,0.465,0.071,360,7022,1,0,1,0,50,2,5,4,4,2,517
168,4096,0.477,0.05,360,7025,1,0,4,1,27,3,5,4,4,4,661
177,4096,0.344,0.049,360,7030,1,0,9,1,17,4,5,4,4,4,280
157,4096,0.496,0.116,360,7053,1,0,8,0,30,4,5,4,3,4,358
15,3584,0.33,0.027,360,7062,1,0,2,1,24,2,3,3,3,3,660
150,3072,0.487,0.042,360,7081,1,0,5,1,55,1,5,1,2,1,2125
125,3584,0.392,0.045,360,7116,1,0,5,1,30,4,5,3,3,3,467
83,4096,0.455,0.033,360,7234,1,0,3,1,30,3,3,4,4,3,508
48,4608,0.495,0.043,360,7323,1,0,2,1,21,3,5,4,4,3,828
90,4096,0.465,0.071,360,7343,1,0,4,1,44,3,5,4,4,4,413
174,4096,0.455,0.033,360,7396,1,0,9,1,50,3,5,4,3,4,911
117,3584,0.333,0.034,360,7450,1,0,8,0,29,4,5,4,5,4,476
159,4096,0.292,0.047,360,7474,2,2,5,1,55,3,4,3,4,3,279
144,3584,0.312,0.049,360,7515,1,0,4,1,41,5,5,1,4,1,69
144,4096,0.444,0.049,360,7545,1,0,5,1,41,5,5,5,5,5,658
71,4096,0.477,0.05,360,7572,1,0,2,1,20,3,5,5,4,4,392
63,4608,0.435,0.049,360,7575,1,0,5,1,27,2,5,3,4,3,586
51,3584,0.377,0.056,360,7820,2,2,5,0,26,3,4,4,4,4,551
174,3584,0.322,0.055,360,7836,2,2,9,1,50,3,5,4,4,4,573
34,4096,0.334,0.065,360,7845,2,2,4,1,26,3,5,2,2,2,831
28,2048,0.339,0.035,360,7892,2,2,3,0,28,4,5,1,4,2,543
167,1536,0.301,0.037,360,7894,1,0,4,0,30,4,5,4,3,3,762
106,2048,0.438,0.04,360,7983,2,2,5,1,53,1,5,4,5,4,960
155,2048,0.408,0.033,360,8002,2,2,8,0,33,4,5,4,3,4,410
125,4096,0.496,0.116,360,8027,1,0,5,1,30,4,4,4,4,4,606
87,4096,0.307,0.049,360,8071,2,2,4,1,28,3,5,2,2,2,896
149,2048,0.48,0.074,360,8093,2,2,5,1,33,4,5,3,3,4,408
