user_id,QoS_bandwidth,QoS_packet-loss,QoS_delay,QoS_jitter,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,V_content,V_complexity-class,QoD_model,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
71,4096,0,0.477,0.05,360,392,30,1,7572,3,1,0,2,1,20,5,3,5,5,4,4
63,4608,0,0.435,0.049,360,586,25,2,7575,2,1,0,5,1,27,5,2,5,3,4,3
51,3584,0,0.377,0.056,360,551,26,1,7820,4,2,2,5,0,26,5,3,4,4,4,4
174,3584,0,0.322,0.055,360,573,30,1,7836,4,2,2,9,1,50,5,3,5,4,4,4
34,4096,0,0.334,0.065,360,831,26,1,7845,4,2,2,4,1,26,5,3,5,2,2,2
28,2048,0,0.339,0.035,360,543,30,2,7892,2,2,2,3,0,28,5,4,5,1,4,2
167,1536,0,0.301,0.037,360,762,25,2,7894,4,1,0,4,0,30,5,4,5,4,3,3
106,2048,0,0.438,0.04,360,960,26,1,7983,4,2,2,5,1,53,5,1,5,4,5,4
155,2048,0,0.408,0.033,360,410,25,1,8002,5,2,2,8,0,33,4,4,5,4,3,4
125,4096,0,0.496,0.116,360,606,25,2,8027,2,1,0,5,1,30,5,4,4,4,4,4
87,4096,0,0.307,0.049,360,896,29,4,8071,2,2,2,4,1,28,5,3,5,2,2,2
149,2048,0,0.48,0.074,360,408,25,1,8093,5,2,2,5,1,33,4,4,5,3,3,4
96,2048,0,0.469,0.066,360,834,25,2,8126,4,2,2,6,1,23,5,3,3,4,3,3
141,1536,0,0.37,0.035,360,204,25,5,8142,4,2,2,2,1,24,5,3,5,5,5,5
10,4608,0,0.328,0.039,360,843,25,1,8151,2,2,2,6,0,25,5,2,4,4,4,3
23,1536,0,0.303,0.065,360,392,30,1,8226,4,1,0,3,1,27,5,3,4,4,4,4
175,3584,0,0.33,0.052,360,424,26,1,8271,4,2,2,5,1,52,5,3,5,4,4,4
77,2048,0,0.505,0.051,360,567,25,3,8353,4,2,2,3,1,22,5,3,4,5,4,4
33,2048,0,0.303,0.065,360,528,25,1,8563,4,2,2,4,1,26,5,1,5,5,5,5
176,2048,0,0.416,0.07,360,900,25,1,8607,4,2,2,8,1,40,5,3,5,4,3,4
179,2048,0,0.305,0.061,360,671,30,1,8667,4,2,2,2,1,26,5,3,4,3,3,2
163,4096,0,0.407,0.063,360,235,30,1,8695,5,2,2,1,1,22,5,2,4,4,5,3
173,1536,0,0.534,0.053,360,1224,26,1,8708,4,2,2,2,1,31,5,2,5,4,4,2
64,4608,0,0.495,0.043,360,609,26,1,8736,2,1,0,5,1,26,5,4,5,3,3,3
172,4608,0,0.344,0.049,360,780,25,2,8939,2,2,2,2,1,28,5,4,4,4,4,4
125,4608,0,0.39,0.059,360,873,31,1,8963,2,2,2,5,1,30,5,4,5,4,4,4
98,1024,0,0.328,0.052,360,620,25,3,9154,4,2,2,3,1,19,5,4,4,3,2,3
174,4096,0,0.465,0.032,360,670,30,1,9174,4,1,0,2,1,50,5,3,4,3,3,3
9,4096,0,0.435,0.049,360,818,30,2,9195,5,2,2,5,1,27,5,3,5,5,5,5
126,1024,0,0.308,0.055,360,542,30,2,9423,4,2,2,5,1,19,5,3,5,3,3,3
61,2048,0,0.449,0.047,360,424,26,1,9471,4,2,2,5,1,27,5,3,5,3,4,3
134,1024,0,0.3,0.039,360,189,30,2,9477,4,1,0,5,1,26,5,3,4,2,4,2
32,1536,0,0.436,0.046,360,663,25,1,9548,5,1,0,3,0,37,5,5,5,2,3,2
29,2048,0,0.497,0.045,360,512,25,4,9571,3,1,0,3,1,25,5,2,4,3,4,2
40,2048,0,0.415,0.054,360,576,4,2,9644,1,1,0,6,1,21,5,3,1,2,3,2
117,2048,0,0.477,0.057,360,995,31,1,9728,4,1,0,5,0,29,5,2,4,3,3,2
125,1024,0,0.323,0.037,360,397,25,1,9845,4,1,0,5,1,30,5,4,4,4,4,4
14,2048,0,0.292,0.037,360,332,31,1,9994,5,1,0,2,1,28,5,2,4,4,4,4
70,2048,0,0.481,0.041,360,759,25,3,10022,2,1,0,6,1,18,5,3,5,3,4,3
31,1024,0,0.482,0.082,360,1108,30,1,10089,4,1,0,2,1,25,5,2,5,4,4,2
16,1024,0,0.305,0.047,360,662,25,1,10203,4,1,0,3,1,27,5,1,2,1,2,2
170,1536,0,0.371,0.08,360,487,25,3,10441,3,1,0,4,1,29,5,2,4,4,4,2
77,1536,0,0.494,0.067,360,300,30,3,10460,2,1,0,3,1,22,5,3,3,2,4,2
61,2048,0,0.487,0.062,360,606,25,1,10590,2,1,0,5,1,27,5,2,5,3,4,3
169,2048,0,0.326,0.061,360,330,25,3,10593,4,1,0,4,1,45,4,2,3,4,3,2
49,2048,0,0.328,0.039,360,659,26,1,10797,5,2,2,2,1,24,5,3,5,4,4,4
65,2048,0,0.379,0.073,360,835,26,3,10855,2,1,0,3,1,26,5,3,5,4,3,4
172,2048,0,0.307,0.049,360,546,30,3,10987,4,1,0,2,1,28,5,3,4,4,4,4
168,2048,0,0.421,0.058,360,517,30,1,11066,2,2,2,4,1,27,5,2,4,4,4,2
169,2048,0,0.399,0.07,360,659,25,1,11088,4,1,0,4,1,45,4,3,5,3,4,4
31,2048,0,0.427,0.046,360,6,0,1,11254,4,1,0,2,1,25,5,1,1,1,1,1
80,2048,0,0.328,0.036,360,382,30,1,11547,3,1,0,6,1,21,5,1,4,4,4,2
101,1536,0,0.436,0.046,360,607,25,1,11864,2,1,0,2,0,32,5,3,4,3,3,2
127,2048,0,0.33,0.052,360,1056,30,1,11887,4,1,0,5,1,23,5,3,4,4,4,2
127,1536,0,0.458,0.078,360,870,25,3,11902,4,2,2,5,1,23,5,2,2,3,3,3
153,2048,0,0.316,0.052,360,261,25,2,12078,5,1,0,2,0,38,4,1,5,3,3,2
77,1536,0,0.414,0.068,360,648,25,3,12109,2,2,2,2,1,22,5,1,2,3,4,2
87,2048,0,0.304,0.039,360,819,26,1,12292,2,2,2,5,1,28,5,1,2,3,3,2
83,2048,0,0.489,0.082,360,530,25,3,12316,4,1,0,2,1,30,5,1,2,3,3,2
113,1536,0,0.377,0.063,360,1339,25,4,12766,2,1,0,5,1,26,5,1,4,3,3,2
62,1536,0,0.393,0.054,360,507,24,3,12843,1,1,0,5,1,23,5,2,3,3,3,3
140,2048,0,0.48,0.048,360,661,30,1,12880,5,1,0,5,1,40,3,1,5,3,3,2
117,1536,0,0.347,0.036,360,366,26,1,13021,2,1,0,5,0,29,5,1,5,3,3,2
87,2048,0,0.505,0.051,360,531,24,5,13550,2,1,0,1,1,28,5,4,4,3,3,2
65,1024,0,0.341,0.044,360,333,31,1,13588,2,1,0,3,1,26,5,5,5,3,4,2
142,1024,0,0.433,0.038,360,606,25,1,13846,4,1,0,5,1,36,4,1,2,3,3,1
158,2048,0,0.334,0.028,360,523,24,4,14675,4,1,0,2,1,40,5,1,3,3,3,2
36,1536,0,0.48,0.065,360,549,0,1,14848,1,1,0,6,1,38,5,1,1,1,5,2
94,1024,0,0.429,0.037,360,753,25,2,14925,1,1,0,4,1,26,5,3,4,2,3,2
57,2048,0,0.33,0.027,360,504,25,5,15273,2,1,0,6,1,31,5,1,4,3,3,2
24,1536,0,0.488,0.077,360,543,0,2,15845,2,1,0,6,1,23,5,2,1,1,2,1
55,2048,0,0.412,0.048,360,668,25,2,16100,2,1,0,6,1,44,5,2,4,2,2,2
172,2048,0,0.438,0.044,360,999,30,3,16177,2,1,0,2,1,28,5,3,4,4,4,3
23,2560,0,0.486,0.078,360,467,0,1,16523,2,1,0,6,1,27,5,1,1,1,3,1
67,2048,0,0.408,0.033,360,704,26,2,16561,2,1,0,2,1,26,5,4,5,5,4,5
163,2048,0,0.477,0.05,360,392,30,1,16672,2,2,2,1,1,22,5,2,5,4,3,1
16,2048,0,0.313,0.072,360,424,0,1,16688,2,2,2,6,1,27,5,1,1,1,4,1
61,1024,0,0.3,0.039,360,818,30,1,16862,2,2,2,5,1,27,5,1,5,3,3,1
2,1024,0,0.531,0.076,360,7,1,2,17542,4,2,2,2,1,28,5,1,1,1,1,1
21,1536,0,0.436,0.046,360,468,0,1,17547,2,2,2,6,0,27,5,1,2,2,2,2
21,2048,0,0.341,0.033,360,777,0,1,17560,2,2,2,6,0,27,5,2,1,1,3,2
138,3072,0,0.496,0.116,360,13,25,3,17707,4,2,2,3,1,26,5,1,2,2,2,1
125,2048,0,0.377,0.056,240,284,25,1,17871,4,2,2,5,1,30,5,1,5,4,4,1
73,1024,0,0.305,0.047,360,231,30,5,18356,2,2,2,6,1,18,5,2,4,3,3,2
8,1536,0,0.418,0.039,360,825,0,1,18701,2,2,2,6,1,23,5,1,2,1,1,1
175,2048,0,0.3,0.033,360,551,26,2,18759,4,2,2,5,1,52,5,3,4,3,4,3
74,2048,0,0.39,0.051,360,211,31,2,18859,4,2,2,3,1,19,5,1,3,2,3,3
63,2048,0,0.332,0.032,360,290,29,6,19253,4,2,2,5,1,27,5,2,4,2,4,2
168,1024,0,0.308,0.055,360,433,30,2,19986,4,2,2,4,1,27,5,3,5,4,4,3
4,2560,0,0.48,0.073,360,831,25,5,20944,2,1,0,3,1,38,5,1,2,2,2,1
163,3584,0,0.334,0.065,360,245,31,3,21152,2,1,0,1,1,22,5,4,5,3,4,3
140,3072,0,0.284,0.032,360,386,29,4,21239,4,1,0,5,1,40,2,2,4,2,4,2
62,2560,0,0.386,0.052,360,593,24,7,21607,1,1,0,5,1,23,5,2,5,4,4,3
128,2048,0,0.403,0.06,360,108,0,2,21652,2,1,0,5,1,27,5,1,5,3,4,1
24,1024,0,0.377,0.063,360,7,0,1,22226,2,1,0,6,1,23,5,1,1,1,1,1
89,2048,0,0.439,0.072,360,847,0,1,22314,2,1,0,1,0,23,5,1,1,1,1,1
64,3072,0,0.274,0.039,360,0,0,2,22451,3,2,2,2,1,26,5,1,1,1,1,1
49,3072,0,0.454,0.051,360,425,0,2,22723,3,1,0,6,1,24,5,1,1,1,3,2
22,2048,0,0.302,0.046,360,994,0,2,23148,2,1,0,6,0,26,5,1,1,1,2,1
20,3072,0,0.435,0.049,360,839,0,3,23296,2,2,2,6,1,29,5,1,1,1,2,1
17,3584,0,0.348,0.043,360,832,0,2,23466,2,1,0,6,1,39,5,1,1,1,2,1
62,2048,0,0.349,0.068,360,514,25,4,23562,1,1,0,5,1,23,5,1,2,2,2,2
83,3072,0,0.499,0.018,360,732,30,5,23693,4,2,2,3,1,30,5,1,1,2,2,1
89,1024,0,0.403,0.06,360,834,0,2,23840,2,2,2,1,0,23,5,1,1,1,1,1
116,3072,0,0.318,0.027,360,609,25,2,24075,2,1,0,5,1,22,5,1,2,2,2,1
24,3072,0,0.318,0.027,360,835,0,2,24184,2,2,2,6,1,23,5,2,1,1,3,1
6,3584,0,0.333,0.034,360,722,30,5,24237,5,1,0,1,0,26,5,2,2,1,1,2
127,1024,0,0.407,0.061,360,1290,26,1,24274,4,1,0,5,1,23,5,2,2,1,3,2
90,1024,0,0.487,0.036,360,472,0,2,24319,3,1,0,1,1,44,5,1,1,1,5,1
132,1536,0,0.527,0.056,360,156,30,4,24322,1,1,0,5,1,30,5,1,2,2,2,2
73,1536,0,0.285,0.054,360,898,0,2,24405,2,1,0,4,1,18,5,2,3,1,2,1
170,1024,0,0.274,0.039,360,1024,26,4,25239,1,2,2,7,1,29,5,2,2,2,2,2
53,3072,0,0.411,0.032,360,132,5,1,25260,2,1,0,5,1,24,5,1,1,1,1,1
92,3584,0,0.319,0.05,360,1147,0,3,25990,3,1,0,1,1,25,5,1,1,1,1,1
140,3072,0,0.444,0.049,360,2151,13,3,25990,4,1,0,5,1,40,2,1,2,2,2,1
172,3072,0,0.309,0.03,360,834,25,3,26453,2,2,2,2,1,28,5,1,2,3,3,1
57,1536,0,0.386,0.052,360,829,0,2,26488,2,1,0,2,1,31,5,1,3,1,3,1
176,1536,0,0.285,0.054,360,698,25,1,26877,4,2,2,9,1,40,4,2,5,3,4,3
34,1536,0,0.45,0.033,360,398,30,4,26892,4,1,0,4,1,26,5,1,4,4,4,1
130,1024,0,0.465,0.08,360,74,9,1,27012,2,1,0,5,1,29,5,3,3,2,3,2
45,1024,0,0.411,0.032,360,814,0,4,27625,2,1,0,2,1,23,5,2,1,1,3,1
60,1024,0,0.483,0.034,360,658,25,2,28086,4,1,0,6,1,38,5,1,5,4,5,2
61,1024,0,0.48,0.073,360,334,0,3,28655,1,2,2,5,1,27,5,2,3,2,2,1
63,1024,0,0.48,0.054,360,405,29,8,28905,1,2,2,5,1,27,5,1,4,1,2,1
12,1536,0,0.433,0.032,360,19,1,1,29305,3,1,0,6,1,28,5,1,2,4,1,1
94,1536,0,0.481,0.041,360,989,0,2,29333,2,1,0,4,0,26,5,1,1,1,1,1
24,1536,0,0.483,0.064,360,1108,0,2,29773,3,2,2,6,1,23,5,2,1,1,3,1
34,1024,0,0.309,0.03,360,924,0,3,30076,3,2,2,6,1,26,5,1,1,1,3,1
44,1536,0,0.456,0.042,360,574,25,3,30290,4,2,2,2,1,22,5,1,3,2,3,2
73,3072,0,0.421,0.058,360,996,0,2,30459,3,1,0,6,1,18,5,1,1,1,1,1
58,3584,0,0.289,0.037,360,1151,0,2,31038,3,1,0,2,1,44,5,2,1,1,3,1
85,1536,0,0.354,0.065,360,704,19,6,31190,1,2,2,2,1,26,5,1,2,2,2,1
8,1024,0,0.328,0.049,360,1108,0,2,31668,2,2,2,6,1,23,5,2,3,1,2,1
80,1024,0,0.454,0.051,360,1155,0,2,31819,2,2,2,6,1,21,5,1,1,1,1,1
63,1024,0,0.435,0.071,360,144,24,7,32264,1,2,2,5,1,27,5,1,2,2,2,1
134,1536,0,0.393,0.026,360,171,30,4,32387,1,2,2,5,1,26,5,1,2,2,2,1
79,1536,0,0.324,0.032,360,835,0,3,32413,3,2,2,6,1,25,5,1,1,1,1,1
104,1024,0,0.487,0.062,360,606,26,2,32478,2,1,0,5,0,21,5,1,2,2,2,1
65,1536,0,0.37,0.035,360,819,0,3,32742,3,2,2,3,1,26,5,2,2,1,1,1
94,1536,0,0.47,0.084,360,554,0,3,34661,3,2,2,4,1,26,5,1,1,1,1,1
90,1536,0,0.433,0.032,360,777,0,5,35561,2,1,0,4,1,44,5,1,1,1,1,1
2,1536,0,0.304,0.043,360,20,1,1,35650,4,1,0,2,1,28,5,1,2,4,4,1
73,1536,0,0.497,0.084,360,272,26,5,37613,4,1,0,2,1,18,5,1,2,3,4,1
128,1536,0,0.477,0.057,360,365,29,6,37972,4,1,0,5,1,27,5,1,1,2,2,1
63,1536,0,0.363,0.063,360,264,29,5,38589,1,1,0,5,1,27,5,1,4,2,2,1
175,1024,0,0.303,0.043,360,504,30,8,39053,4,1,0,5,1,52,5,4,5,4,4,2
55,1536,0,0.289,0.037,360,454,0,4,39084,3,1,0,2,1,44,5,1,1,1,4,1
117,3072,0,0.408,0.033,360,446,23,6,40045,4,1,0,5,0,29,5,2,3,3,3,2
125,3584,0,0.502,0.058,360,1053,30,2,41308,4,1,0,5,1,30,5,1,4,4,4,1
80,3072,0,0.407,0.063,360,330,0,3,41460,3,1,0,6,1,21,5,1,1,1,1,1
1,3072,0,0.377,0.056,360,285,25,6,42676,2,1,0,1,1,22,4,3,4,2,3,2
27,1536,0,0.461,0.041,360,311,24,7,43530,2,1,0,3,1,27,5,3,1,3,4,2
28,1536,0,0.393,0.055,360,510,25,10,44900,4,2,2,3,0,28,5,3,4,2,3,1
144,1536,0,0.357,0.065,360,23,3,2,45275,5,2,2,8,1,41,5,1,5,1,1,1
164,1024,0,0.435,0.069,360,2554,25,4,45488,4,1,0,8,1,30,5,1,5,4,4,1
63,1024,0,0.454,0.08,360,439,24,8,47665,1,1,0,5,1,27,5,1,3,2,2,1
129,1024,0,0.426,0.047,360,1047,30,2,48261,4,1,0,5,1,30,5,1,4,4,4,1
3,1536,0,0.494,0.124,360,299,1,6,48276,2,1,0,6,1,27,5,2,3,3,3,2
66,1024,0,0.424,0.068,360,210,31,4,58957,4,1,0,3,0,23,5,1,3,3,3,2
138,2048,0,0.502,0.033,360,748,18,5,60209,4,1,0,3,1,26,5,2,3,3,3,2
3,1024,0,0.472,0.085,240,222,24,7,60700,2,1,0,3,1,27,5,2,2,2,3,2
63,3072,0,0.48,0.074,360,312,17,5,62674,1,1,0,5,1,27,5,1,2,1,1,1
142,2560,0,0.316,0.052,360,28,14,4,63904,5,1,0,5,1,36,4,1,5,1,1,1
31,3072,0,0.523,0.054,360,120,15,4,66911,3,1,0,2,1,25,5,2,3,4,4,2
104,3072,0,0.341,0.033,360,760,14,3,67830,1,1,0,5,0,21,5,2,4,2,3,1
110,3584,0,0.324,0.032,360,100,17,7,69478,1,1,0,3,1,20,2,4,3,3,4,2
49,3072,0,0.425,0.029,360,120,3,3,74151,2,1,0,6,1,24,5,1,1,1,3,1
128,3072,0,0.477,0.057,360,18,12,5,74901,4,1,0,5,1,27,5,2,2,3,3,2
116,3072,0,0.264,0.039,360,3,2,2,77658,1,1,0,5,1,22,5,1,1,1,1,1
3,2560,0,0.411,0.038,360,276,1,4,80069,1,1,0,6,1,27,5,2,1,2,4,1
3,1024,0,0.494,0.067,360,32,7,4,80688,4,2,2,3,1,27,5,2,2,2,2,1
24,1536,0,0.439,0.036,360,44,2,4,87179,1,1,0,6,1,23,5,2,1,1,1,1
112,1024,0,0.325,0.039,360,398,24,1,89712,2,2,2,5,1,39,5,1,2,3,2,1
49,1024,0,0.285,0.046,360,122,0,4,90811,3,1,0,6,1,24,5,1,1,1,3,1
12,1024,0,0.333,0.034,360,7,0,1,94739,3,2,2,6,1,28,5,1,1,1,2,1
46,3072,0,0.49,0.054,360,122,1,4,96061,3,1,0,6,1,25,5,1,1,3,4,1
117,3072,0,0.449,0.047,360,61,4,2,103729,1,2,2,5,0,29,5,1,1,3,2,2
101,2048,0,0.303,0.048,360,26,6,4,103948,4,2,2,2,0,32,5,2,3,3,3,2
31,3584,0,0.425,0.029,360,8,1,1,111814,4,2,2,2,1,25,5,1,2,2,1,1
113,2560,0,0.47,0.084,360,37,2,2,120628,1,1,0,5,1,26,5,1,1,1,3,1
117,3584,0,0.502,0.058,360,43,13,3,123318,1,1,0,5,0,29,5,1,1,2,1,1
168,1536,0,0.357,0.065,360,58,4,4,123430,1,1,0,4,1,27,5,1,1,1,1,1
3,3584,0,0.344,0.049,360,48,0,3,139610,2,1,0,6,1,27,5,1,1,1,1,1
128,3072,0,0.447,0.056,360,44,7,4,329271,1,2,2,5,1,27,5,1,1,1,1,1
